WaterbodyID,Length,Maturity
01149COAL,177,0
01149COAL,175,0
01149COAL,390,1
01149COAL,440,1
01149COAL,385,1
01149COAL,335,0
01149COAL,357,0
01149COAL,365,1
00939SWIR,400,1
00939SWIR,455,0
00939SWIR,405,1
00939SWIR,420,1
00939SWIR,440,1
00939SWIR,340,1
00939SWIR,410,1
00939SWIR,450,1
00939SWIR,435,1
00939SWIR,365,0
00939SWIR,355,0
00939SWIR,315,0
00939SWIR,315,0
00939SWIR,280,0
00939SWIR,450,1
00939SWIR,435,1
00939SWIR,160,0
00939SWIR,520,1
00939SWIR,445,1
00939SWIR,435,1
00939SWIR,430,1
00939SWIR,440,1
00939SWIR,410,1
00939SWIR,425,1
00939SWIR,510,1
00939SWIR,415,1
00939SWIR,250,0
00939SWIR,185,0
00939SWIR,155,0
00939SWIR,215,0
00939SWIR,570,1
00939SWIR,250,0
00011TOOD,803,1
00011TOOD,593,1
00011TOOD,565,0
00011TOOD,518,1
00011TOOD,482,1
00011TOOD,477,0
00011TOOD,462,0
00011TOOD,454,1
00011TOOD,449,1
00011TOOD,441,1
00011TOOD,438,1
00011TOOD,430,1
00011TOOD,428,1
00011TOOD,427,0
00011TOOD,427,0
00011TOOD,426,1
00011TOOD,419,1
00011TOOD,415,1
00011TOOD,414,1
00011TOOD,412,1
00011TOOD,410,1
00011TOOD,405,1
00011TOOD,403,1
00011TOOD,401,1
00011TOOD,400,0
00011TOOD,400,0
00011TOOD,400,1
00011TOOD,399,1
00011TOOD,396,0
00011TOOD,395,0
00011TOOD,385,0
00011TOOD,383,0
00011TOOD,383,0
00011TOOD,383,1
00011TOOD,378,0
00011TOOD,362,0
00011TOOD,355,0
00011TOOD,383,0
00509STUL,573,1
00509STUL,871,1
00509STUL,838,1
00509STUL,824,1
00509STUL,819,1
00509STUL,805,1
00509STUL,802,1
00509STUL,794,1
00509STUL,790,1
00509STUL,790,1
00509STUL,782,1
00509STUL,760,1
00509STUL,760,1
00509STUL,760,1
00509STUL,757,1
00509STUL,750,1
00509STUL,738,0
00509STUL,735,1
00509STUL,735,1
00509STUL,733,1
00509STUL,730,1
00509STUL,730,1
00509STUL,725,1
00509STUL,708,1
00509STUL,704,1
00509STUL,700,1
00509STUL,700,0
00509STUL,697,1
00509STUL,690,1
00509STUL,687,1
00509STUL,687,1
00509STUL,682,0
00509STUL,680,1
00509STUL,680,1
00509STUL,675,1
00509STUL,674,1
00509STUL,665,0
00509STUL,661,1
00509STUL,660,0
00509STUL,654,1
00509STUL,653,1
00509STUL,653,1
00509STUL,622,1
00509STUL,622,1
00509STUL,619,1
00509STUL,611,1
00509STUL,608,1
00509STUL,607,1
00509STUL,605,1
00509STUL,605,1
00509STUL,601,1
00509STUL,600,1
00509STUL,594,1
00509STUL,592,1
00509STUL,582,1
00509STUL,581,1
00509STUL,573,1
00509STUL,556,1
00509STUL,550,1
00509STUL,547,1
00509STUL,547,1
00509STUL,538,1
00509STUL,525,1
00509STUL,524,0
00509STUL,520,1
00509STUL,518,1
00509STUL,472,1
00509STUL,462,1
00509STUL,430,1
00509STUL,418,0
00509STUL,370,0
00509STUL,369,0
00509STUL,369,0
00509STUL,367,0
00509STUL,358,0
00509STUL,355,0
00509STUL,350,0
00509STUL,342,0
00509STUL,845,1
00509STUL,838,1
00509STUL,820,1
00509STUL,809,0
00509STUL,792,1
00509STUL,770,1
00509STUL,700,1
00509STUL,685,1
00509STUL,680,1
00509STUL,672,1
00509STUL,655,0
00509STUL,628,0
00509STUL,618,1
00509STUL,613,1
00509STUL,595,1
00509STUL,590,0
00509STUL,588,1
00509STUL,580,0
00509STUL,575,0
00509STUL,573,0
00509STUL,572,0
00509STUL,572,1
00509STUL,560,0
00509STUL,558,0
00509STUL,545,0
00509STUL,535,0
00509STUL,515,0
00509STUL,505,0
00509STUL,504,1
00509STUL,496,0
00509STUL,493,0
00509STUL,490,0
00509STUL,473,1
00509STUL,464,1
00509STUL,450,1
00509STUL,425,0
00509STUL,405,0
00509STUL,402,0
00509STUL,396,0
00509STUL,390,0
00509STUL,386,0
00509STUL,358,1
00509STUL,332,0
00509STUL,327,0
00509STUL,308,0
00509STUL,270,0
00509STUL,243,0
00509STUL,235,0
00509STUL,830,1
00509STUL,728,0
00509STUL,705,0
00509STUL,652,0
00509STUL,642,0
00509STUL,618,0
00509STUL,612,0
00509STUL,611,0
00509STUL,296,0
00509STUL,290,0
00509STUL,239,0
02257BABL,910,1
02257BABL,640,0
02257BABL,627,0
02257BABL,563,0
02257BABL,540,0
02257BABL,488,0
02257BABL,454,0
02257BABL,452,0
02257BABL,435,0
02257BABL,422,0
02257BABL,375,0
02257BABL,475,0
02257BABL,475,0
02257BABL,440,0
02257BABL,418,0
02257BABL,390,0
02257BABL,375,0
02257BABL,365,0
02257BABL,355,0
02257BABL,311,0
02257BABL,250,0
02257BABL,235,0
02257BABL,235,0
02257BABL,195,0
02257BABL,475,0
02257BABL,925,0
02257BABL,720,0
02257BABL,932,1
02257BABL,545,0
02257BABL,340,0
02257BABL,535,0
02257BABL,650,0
02257BABL,510,0
02257BABL,872,1
02257BABL,277,0
02257BABL,530,0
02257BABL,455,0
02257BABL,385,0
02257BABL,430,0
02257BABL,194,0
02257BABL,485,0
02257BABL,444,0
02257BABL,900,1
02257BABL,525,0
02257BABL,585,0
02257BABL,500,0
02257BABL,276,0
02257BABL,465,0
02257BABL,603,0
01099NATR,885,1
01099NATR,833,1
01099NATR,831,1
01099NATR,811,1
01099NATR,803,1
01099NATR,800,1
01099NATR,791,0
01099NATR,786,1
01099NATR,756,1
01099NATR,755,1
01099NATR,755,1
01099NATR,749,1
01099NATR,745,1
01099NATR,740,1
01099NATR,727,1
01099NATR,722,1
01099NATR,719,1
01099NATR,715,1
01099NATR,712,0
01099NATR,712,1
01099NATR,705,0
01099NATR,687,1
01099NATR,685,1
01099NATR,670,0
01099NATR,654,1
01099NATR,652,1
01099NATR,630,1
01099NATR,630,1
01099NATR,605,1
01099NATR,605,1
01099NATR,595,1
01099NATR,590,0
01099NATR,583,1
01099NATR,581,0
01099NATR,535,1
01099NATR,500,1
01099NATR,485,1
01099NATR,444,1
01099NATR,403,1
01099NATR,360,0
01099NATR,345,1
YT_Quiet,608,0
YT_Quiet,547,0
YT_Quiet,509,0
YT_Quiet,493,0
YT_Quiet,489,0
YT_Quiet,478,0
YT_Quiet,478,0
YT_Quiet,461,0
YT_Quiet,441,0
YT_Quiet,438,0
YT_Quiet,432,0
YT_Quiet,432,0
YT_Quiet,431,0
YT_Quiet,429,0
YT_Quiet,420,0
YT_Quiet,379,0
YT_Quiet,323,0
YT_Quiet,550,1
YT_Quiet,526,1
YT_Quiet,525,1
YT_Quiet,524,1
YT_Quiet,522,1
YT_Quiet,510,1
YT_Quiet,500,1
YT_Quiet,498,1
YT_Quiet,492,1
YT_Quiet,488,0
YT_Quiet,486,1
YT_Quiet,486,1
YT_Quiet,473,1
YT_Quiet,462,1
YT_Quiet,458,1
YT_Quiet,440,1
YT_Quiet,434,1
YT_Quiet,432,0
YT_Quiet,427,1
YT_Quiet,424,1
YT_Quiet,406,0
YT_Quiet,376,0
YT_Quiet,924,1
YT_Quiet,850,1
YT_Quiet,835,1
YT_Quiet,756,1
YT_Quiet,749,1
YT_Quiet,720,1
YT_Quiet,687,1
YT_Quiet,687,1
YT_Quiet,675,1
YT_Quiet,673,1
YT_Quiet,665,1
YT_Quiet,665,1
YT_Quiet,652,1
YT_Quiet,637,1
YT_Quiet,637,1
YT_Quiet,630,1
YT_Quiet,607,1
YT_Quiet,597,1
YT_Quiet,595,1
YT_Quiet,587,1
YT_Quiet,587,1
YT_Quiet,584,1
YT_Quiet,580,1
YT_Quiet,577,1
YT_Quiet,577,1
YT_Quiet,575,1
YT_Quiet,574,1
YT_Quiet,573,1
YT_Quiet,570,1
YT_Quiet,562,1
YT_Quiet,560,1
YT_Quiet,554,1
YT_Quiet,552,1
YT_Quiet,550,1
YT_Quiet,548,1
YT_Quiet,545,1
YT_Quiet,542,1
YT_Quiet,540,1
YT_Quiet,537,1
YT_Quiet,535,1
YT_Quiet,535,1
YT_Quiet,525,1
YT_Quiet,521,1
YT_Quiet,520,1
YT_Quiet,515,1
YT_Quiet,515,1
YT_Quiet,513,1
YT_Quiet,510,1
YT_Quiet,509,1
YT_Quiet,501,1
YT_Quiet,499,1
YT_Quiet,495,1
YT_Quiet,490,1
YT_Quiet,483,1
YT_Quiet,483,0
YT_Quiet,482,1
YT_Quiet,481,0
YT_Quiet,480,1
YT_Quiet,478,1
YT_Quiet,475,1
YT_Quiet,468,1
YT_Quiet,466,1
YT_Quiet,464,1
YT_Quiet,460,0
YT_Quiet,459,1
YT_Quiet,455,1
YT_Quiet,455,1
YT_Quiet,455,1
YT_Quiet,455,1
YT_Quiet,454,1
YT_Quiet,452,1
YT_Quiet,448,1
YT_Quiet,448,1
YT_Quiet,445,1
YT_Quiet,440,0
YT_Quiet,439,0
YT_Quiet,437,0
YT_Quiet,435,1
YT_Quiet,435,0
YT_Quiet,432,0
YT_Quiet,428,1
YT_Quiet,425,1
YT_Quiet,423,1
YT_Quiet,423,0
YT_Quiet,420,0
YT_Quiet,417,0
YT_Quiet,415,1
YT_Quiet,410,1
YT_Quiet,408,1
YT_Quiet,394,0
YT_Quiet,390,0
YT_Quiet,389,0
YT_Quiet,388,0
YT_Quiet,383,1
YT_Quiet,379,0
YT_Quiet,365,1
YT_Quiet,356,1
YT_Quiet,355,1
YT_Quiet,353,1
YT_Quiet,348,1
YT_Quiet,347,0
YT_Quiet,338,0
YT_Quiet,317,0
YT_Quiet,263,0
YT_Quiet,225,0
YT_Quiet,215,0
YT_Quiet,200,0
00589NAKR,310,0
00589NAKR,202,0
00589NAKR,340,1
00589NAKR,368,1
00589NAKR,342,1
00589NAKR,226,0
00589NAKR,175,0
00589NAKR,172,0
00589NAKR,417,1
00589NAKR,329,0
00589NAKR,530,1
00589NAKR,475,1
00589NAKR,403,1
00589NAKR,309,0
00589NAKR,431,1
00589NAKR,443,1
00589NAKR,360,0
00589NAKR,380,1
00589NAKR,392,0
00589NAKR,365,1
00589NAKR,351,0
00589NAKR,286,0
00589NAKR,383,1
00589NAKR,400,1
00589NAKR,411,1
00589NAKR,369,1
00589NAKR,375,0
00589NAKR,360,0
00589NAKR,380,0
YT_Sekulmun,890,1
YT_Sekulmun,885,1
YT_Sekulmun,780,0
YT_Sekulmun,720,1
YT_Sekulmun,680,1
YT_Sekulmun,665,1
YT_Sekulmun,630,1
YT_Sekulmun,620,1
YT_Sekulmun,610,0
YT_Sekulmun,605,1
YT_Sekulmun,595,1
YT_Sekulmun,580,1
YT_Sekulmun,575,1
YT_Sekulmun,570,1
YT_Sekulmun,570,1
YT_Sekulmun,570,0
YT_Sekulmun,565,1
YT_Sekulmun,545,1
YT_Sekulmun,535,0
YT_Sekulmun,515,1
YT_Sekulmun,515,0
YT_Sekulmun,510,1
YT_Sekulmun,480,0
YT_Sekulmun,450,0
YT_Sekulmun,435,0
YT_Sekulmun,395,0
YT_Sekulmun,280,0
YT_Sekulmun,590,1
YT_Sekulmun,550,1
YT_Sekulmun,535,1
YT_Sekulmun,520,1
YT_Sekulmun,510,1
YT_Sekulmun,495,1
YT_Sekulmun,455,1
YT_Sekulmun,445,1
YT_Sekulmun,440,1
YT_Sekulmun,435,0
YT_Sekulmun,415,0
YT_Sekulmun,380,0
YT_Sekulmun,330,0
YT_Sekulmun,280,0
YT_Sekulmun,260,1
YT_Sekulmun,230,0
00672SHUL,410,0
00672SHUL,300,0
00672SHUL,380,0
00672SHUL,405,0
00672SHUL,410,0
00672SHUL,545,1
00672SHUL,555,1
00672SHUL,560,1
00672SHUL,575,1
00672SHUL,580,1
00672SHUL,585,1
00672SHUL,590,1
00672SHUL,600,1
00672SHUL,600,1
00672SHUL,605,1
00672SHUL,610,1
00672SHUL,615,1
00672SHUL,620,1
00672SHUL,640,1
00672SHUL,645,1
00672SHUL,650,1
00672SHUL,650,1
00672SHUL,650,1
00672SHUL,660,1
00672SHUL,665,1
00672SHUL,670,1
00672SHUL,670,1
00672SHUL,685,1
00672SHUL,690,1
00672SHUL,690,1
00672SHUL,700,1
00672SHUL,705,1
00672SHUL,710,1
00672SHUL,720,1
00672SHUL,770,1
00672SHUL,780,1
00672SHUL,370,0
00672SHUL,380,0
00672SHUL,390,0
00672SHUL,410,0
00672SHUL,412,0
00672SHUL,415,0
00672SHUL,419,0
01315ATLL,310,0
01315ATLL,290,0
01315ATLL,397,1
01315ATLL,385,1
01315ATLL,395,0
01315ATLL,308,0
01315ATLL,415,0
01315ATLL,348,1
01315ATLL,461,1
01315ATLL,310,0
01315ATLL,386,1
01315ATLL,210,0
01315ATLL,277,0
01315ATLL,344,0
01315ATLL,341,1
01315ATLL,343,1
01315ATLL,342,1
01315ATLL,383,1
01315ATLL,381,1
01315ATLL,308,0
01315ATLL,186,0
01315ATLL,370,0
01315ATLL,375,1
01315ATLL,359,0
01315ATLL,315,0
01315ATLL,358,0
01315ATLL,364,1
01017WILL,802,1
01017WILL,746,1
01017WILL,692,1
01017WILL,666,1
01017WILL,666,0
01017WILL,655,1
01017WILL,609,1
01017WILL,605,1
01017WILL,594,1
01017WILL,590,1
01017WILL,583,0
01017WILL,576,1
01017WILL,555,0
01017WILL,495,0
01017WILL,482,1
01017WILL,462,1
01017WILL,459,0
01017WILL,452,0
01017WILL,450,1
01017WILL,435,0
01017WILL,386,1
01017WILL,380,0
01017WILL,309,1
01017WILL,301,1
01017WILL,850,0
01017WILL,760,0
01017WILL,650,0
01017WILL,600,0
01017WILL,580,0
01017WILL,520,0
01017WILL,490,0
01017WILL,485,0
01017WILL,395,0
01017WILL,255,0
01017WILL,215,0
00252BRID,625,1
00252BRID,600,1
00252BRID,580,1
00252BRID,550,1
00252BRID,480,1
00252BRID,475,1
00252BRID,460,1
00252BRID,455,1
00252BRID,443,1
00252BRID,435,1
00252BRID,425,1
00252BRID,425,1
00252BRID,420,1
00252BRID,420,1
00252BRID,405,1
00252BRID,400,1
00252BRID,397,1
00252BRID,377,0
00252BRID,347,0
00252BRID,313,0
00019MMUS,438,0
00019MMUS,415,0
00019MMUS,382,0
00019MMUS,363,0
00019MMUS,359,0
00019MMUS,358,0
00019MMUS,358,0
00019MMUS,358,0
00019MMUS,358,0
00019MMUS,357,0
00019MMUS,356,0
00019MMUS,355,0
00019MMUS,355,0
00019MMUS,355,0
00019MMUS,350,0
00019MMUS,348,0
00019MMUS,343,0
00019MMUS,343,0
00019MMUS,328,0
00019MMUS,328,0
00019MMUS,319,0
00019MMUS,313,0
00019MMUS,302,0
00019MMUS,285,0
00019MMUS,285,0
00019MMUS,280,0
00019MMUS,275,0
00019MMUS,273,0
00019MMUS,258,0
00019MMUS,243,0
00019MMUS,205,0
00019MMUS,192,0
00019MMUS,183,0
00019MMUS,179,0
00019MMUS,175,0
00019MMUS,170,0
00019MMUS,170,0
00019MMUS,170,0
00019MMUS,169,0
00019MMUS,142,0
00019MMUS,133,0
00019MMUS,130,0
00019MMUS,562,1
00019MMUS,377,1
00019MMUS,373,1
00019MMUS,373,1
00019MMUS,372,1
00019MMUS,371,1
00019MMUS,370,0
00019MMUS,370,1
00019MMUS,364,1
00019MMUS,363,1
00019MMUS,361,1
00019MMUS,359,1
00019MMUS,351,0
00019MMUS,350,1
00019MMUS,342,1
00019MMUS,341,0
00019MMUS,340,1
00019MMUS,335,1
00019MMUS,331,1
00019MMUS,331,0
00019MMUS,317,0
00019MMUS,310,0
00019MMUS,308,0
00019MMUS,300,0
00019MMUS,287,0
00019MMUS,280,0
00019MMUS,396,0
00019MMUS,395,0
00019MMUS,392,0
00019MMUS,391,0
00019MMUS,390,0
00019MMUS,388,1
00019MMUS,388,0
00019MMUS,386,0
00019MMUS,378,1
00019MMUS,377,0
00019MMUS,377,0
00019MMUS,364,0
00019MMUS,360,0
00019MMUS,354,0
00019MMUS,352,0
00019MMUS,340,0
00019MMUS,333,0
00019MMUS,313,0
00019MMUS,311,0
00019MMUS,309,0
00019MMUS,302,0
00019MMUS,301,0
00019MMUS,300,0
00019MMUS,272,0
00019MMUS,266,0
00019MMUS,253,0
00582PARS,777,1
00582PARS,738,1
00582PARS,675,1
00582PARS,654,1
00582PARS,630,1
00582PARS,570,1
00582PARS,480,0
00582PARS,430,0
00582PARS,386,0
00582PARS,367,0
00582PARS,366,1
00582PARS,360,0
00582PARS,347,0
00582PARS,311,0
00582PARS,245,0
00582PARS,630,1
00797FRAN,760,1
00797FRAN,570,0
00797FRAN,484,0
00797FRAN,472,0
00797FRAN,455,0
00797FRAN,406,0
00797FRAN,395,0
00797FRAN,635,0
00797FRAN,473,0
00797FRAN,475,0
00797FRAN,617,1
00797FRAN,275,0
00797FRAN,815,1
00797FRAN,577,1
00797FRAN,573,1
00797FRAN,540,1
00797FRAN,653,1
00797FRAN,428,1
00797FRAN,505,0
00797FRAN,552,0
00797FRAN,395,0
00797FRAN,390,0
00797FRAN,370,0
00797FRAN,552,0
00797FRAN,370,0
00797FRAN,651,1
00797FRAN,805,1
00797FRAN,541,0
00797FRAN,600,0
00797FRAN,638,1
00797FRAN,777,1
00797FRAN,550,0
00797FRAN,560,0
00797FRAN,635,0
00797FRAN,255,0
00797FRAN,245,0
00797FRAN,225,0
00797FRAN,297,0
00797FRAN,504,0
00797FRAN,377,0
00797FRAN,289,0
00797FRAN,886,1
00797FRAN,297,0
00797FRAN,599,0
00797FRAN,800,0
00797FRAN,908,0
00797FRAN,535,0
00797FRAN,585,0
00797FRAN,565,0
00797FRAN,325,0
00797FRAN,495,0
00797FRAN,395,0
00797FRAN,705,1
00797FRAN,610,0
00797FRAN,250,0
00797FRAN,535,0
00797FRAN,405,0
00797FRAN,570,0
00797FRAN,725,0
00797FRAN,720,0
00797FRAN,635,0
00797FRAN,460,0
00797FRAN,515,0
00797FRAN,610,0
00797FRAN,360,0
00797FRAN,870,1
00797FRAN,380,0
00797FRAN,465,0
00797FRAN,300,0
00797FRAN,200,0
00797FRAN,290,0
00797FRAN,460,0
00797FRAN,310,0
00797FRAN,380,0
00797FRAN,320,0
00797FRAN,755,1
00797FRAN,350,0
00797FRAN,265,0
00797FRAN,525,0
00797FRAN,230,0
00797FRAN,790,0
00797FRAN,690,1
00797FRAN,355,0
00797FRAN,435,0
00797FRAN,560,0
00797FRAN,175,0
00797FRAN,350,0
00797FRAN,230,0
00797FRAN,125,0
00797FRAN,395,0
00797FRAN,375,0
00797FRAN,223,0
00797FRAN,905,1
00797FRAN,640,0
00797FRAN,500,0
00797FRAN,490,0
00797FRAN,365,0
00797FRAN,205,0
00797FRAN,665,1
00002TUTR,669,1
00002TUTR,648,0
00002TUTR,603,1
00002TUTR,600,1
00002TUTR,597,1
00002TUTR,595,0
00002TUTR,590,1
00002TUTR,580,1
00002TUTR,560,0
00002TUTR,548,0
00002TUTR,540,1
00002TUTR,535,1
00002TUTR,533,0
00002TUTR,515,1
00002TUTR,514,1
00002TUTR,514,1
00002TUTR,512,1
00002TUTR,510,1
00002TUTR,510,1
00002TUTR,508,1
00002TUTR,505,0
00002TUTR,503,0
00002TUTR,500,1
00002TUTR,496,1
00002TUTR,495,1
00002TUTR,495,1
00002TUTR,485,1
00002TUTR,480,1
00002TUTR,477,1
00002TUTR,472,1
00002TUTR,472,0
00002TUTR,456,1
00002TUTR,446,0
00002TUTR,440,1
00002TUTR,420,0
00002TUTR,418,1
00002TUTR,605,1
00002TUTR,555,1
00002TUTR,540,1
00002TUTR,535,0
00002TUTR,525,1
00002TUTR,525,0
00002TUTR,510,0
00002TUTR,492,1
00002TUTR,485,1
00002TUTR,475,0
00002TUTR,470,0
00002TUTR,700,1
00002TUTR,700,1
00002TUTR,685,1
00002TUTR,675,1
00002TUTR,650,1
00002TUTR,650,1
00002TUTR,642,1
00002TUTR,640,1
00002TUTR,640,1
00002TUTR,640,1
00002TUTR,640,1
00002TUTR,635,1
00002TUTR,635,1
00002TUTR,630,1
00002TUTR,630,1
00002TUTR,630,1
00002TUTR,610,1
00002TUTR,610,1
00002TUTR,605,1
00002TUTR,600,1
00002TUTR,600,1
00002TUTR,595,1
00002TUTR,595,1
00002TUTR,595,1
00002TUTR,594,1
00002TUTR,590,1
00002TUTR,590,1
00002TUTR,585,1
00002TUTR,580,1
00002TUTR,580,1
00002TUTR,580,1
00002TUTR,580,1
00002TUTR,580,1
00002TUTR,575,1
00002TUTR,572,1
00002TUTR,570,1
00002TUTR,570,1
00002TUTR,570,1
00002TUTR,570,1
00002TUTR,565,1
00002TUTR,560,0
00002TUTR,560,1
00002TUTR,560,1
00002TUTR,555,1
00002TUTR,555,1
00002TUTR,555,1
00002TUTR,555,1
00002TUTR,555,0
00002TUTR,550,1
00002TUTR,550,1
00002TUTR,550,1
00002TUTR,545,1
00002TUTR,545,1
00002TUTR,540,1
00002TUTR,540,1
00002TUTR,540,1
00002TUTR,540,0
00002TUTR,540,0
00002TUTR,535,1
00002TUTR,535,1
00002TUTR,535,1
00002TUTR,530,1
00002TUTR,530,1
00002TUTR,530,0
00002TUTR,530,0
00002TUTR,530,1
00002TUTR,525,1
00002TUTR,525,1
00002TUTR,525,0
00002TUTR,520,1
00002TUTR,520,1
00002TUTR,520,1
00002TUTR,520,1
00002TUTR,520,1
00002TUTR,515,0
00002TUTR,510,1
00002TUTR,510,1
00002TUTR,510,1
00002TUTR,510,1
00002TUTR,510,1
00002TUTR,510,1
00002TUTR,510,1
00002TUTR,505,0
00002TUTR,500,1
00002TUTR,500,1
00002TUTR,500,1
00002TUTR,500,1
00002TUTR,500,1
00002TUTR,495,0
00002TUTR,495,0
00002TUTR,495,1
00002TUTR,490,1
00002TUTR,490,1
00002TUTR,490,0
00002TUTR,485,0
00002TUTR,475,0
00002TUTR,470,0
00002TUTR,460,0
00002TUTR,460,0
00002TUTR,455,0
00002TUTR,400,0
00002TUTR,370,0
00002TUTR,649,1
00002TUTR,610,1
00002TUTR,600,1
00002TUTR,593,1
00002TUTR,591,1
00002TUTR,584,1
00002TUTR,575,1
00002TUTR,574,1
00002TUTR,570,0
00002TUTR,550,1
00002TUTR,540,1
00002TUTR,539,1
00002TUTR,538,1
00002TUTR,535,1
00002TUTR,533,1
00002TUTR,532,1
00002TUTR,525,1
00002TUTR,524,0
00002TUTR,523,1
00002TUTR,520,1
00002TUTR,516,1
00002TUTR,515,1
00002TUTR,515,0
00002TUTR,514,1
00002TUTR,510,1
00002TUTR,505,1
00002TUTR,504,1
00002TUTR,502,1
00002TUTR,500,0
00002TUTR,499,1
00002TUTR,497,1
00002TUTR,496,1
00002TUTR,496,1
00002TUTR,496,1
00002TUTR,493,1
00002TUTR,490,1
00002TUTR,483,1
00002TUTR,477,1
00002TUTR,473,1
00002TUTR,468,1
00002TUTR,463,1
00002TUTR,463,1
00002TUTR,393,0
00002TUTR,831,1
00002TUTR,800,1
00002TUTR,795,1
00002TUTR,779,1
00002TUTR,746,1
00002TUTR,731,1
00002TUTR,729,1
00002TUTR,723,1
00002TUTR,719,1
00002TUTR,714,1
00002TUTR,708,1
00002TUTR,708,1
00002TUTR,694,1
00002TUTR,685,1
00002TUTR,680,1
00002TUTR,666,1
00002TUTR,658,1
00002TUTR,647,1
00002TUTR,645,1
00002TUTR,629,1
00002TUTR,629,1
00002TUTR,621,1
00002TUTR,621,1
00002TUTR,619,1
00002TUTR,615,1
00002TUTR,615,1
00002TUTR,614,1
00002TUTR,612,1
00002TUTR,606,1
00002TUTR,598,1
00002TUTR,592,1
00002TUTR,588,1
00002TUTR,587,1
00002TUTR,585,1
00002TUTR,585,1
00002TUTR,579,1
00002TUTR,573,1
00002TUTR,571,1
00002TUTR,571,1
00002TUTR,551,1
00002TUTR,547,1
00002TUTR,547,1
00002TUTR,546,1
00002TUTR,546,1
00002TUTR,536,1
00002TUTR,535,1
00002TUTR,530,1
00002TUTR,490,1
00002TUTR,490,1
00002TUTR,485,1
00002TUTR,485,0
00002TUTR,483,0
00002TUTR,444,1
00002TUTR,407,0
00002TUTR,388,0
00002TUTR,880,1
00002TUTR,660,1
00002TUTR,610,1
00002TUTR,603,1
00002TUTR,580,1
00002TUTR,580,1
00002TUTR,545,0
00002TUTR,535,1
00002TUTR,860,1
00002TUTR,735,1
00002TUTR,734,1
00002TUTR,725,1
00002TUTR,720,1
00002TUTR,715,1
00002TUTR,680,1
00002TUTR,680,1
00002TUTR,670,1
00002TUTR,660,1
00002TUTR,632,1
00002TUTR,622,1
00002TUTR,618,1
00002TUTR,593,1
00002TUTR,580,1
00002TUTR,579,1
00002TUTR,576,1
00002TUTR,560,1
00002TUTR,557,1
00002TUTR,553,1
00002TUTR,675,1
00002TUTR,655,1
00002TUTR,655,1
00002TUTR,635,1
00002TUTR,635,1
00002TUTR,629,1
00002TUTR,620,1
00002TUTR,599,1
00002TUTR,598,1
00002TUTR,598,0
00002TUTR,596,0
00002TUTR,590,1
00002TUTR,587,1
00002TUTR,585,1
00002TUTR,582,1
00002TUTR,573,1
00002TUTR,572,1
00002TUTR,572,1
00002TUTR,570,0
00002TUTR,562,1
00002TUTR,562,1
00002TUTR,560,1
00002TUTR,559,0
00002TUTR,558,0
00002TUTR,556,0
00002TUTR,556,0
00002TUTR,554,1
00002TUTR,554,0
00002TUTR,552,0
00002TUTR,552,0
00002TUTR,550,1
00002TUTR,548,0
00002TUTR,545,1
00002TUTR,545,0
00002TUTR,541,0
00002TUTR,538,0
00002TUTR,538,0
00002TUTR,536,1
00002TUTR,531,0
00002TUTR,524,1
00002TUTR,521,0
00002TUTR,515,0
00002TUTR,510,0
00002TUTR,510,0
00002TUTR,510,0
00002TUTR,510,0
00002TUTR,509,1
00002TUTR,500,0
00002TUTR,498,1
00002TUTR,492,0
00002TUTR,488,0
00002TUTR,481,0
00002TUTR,470,0
00002TUTR,470,0
00002TUTR,470,0
00002TUTR,470,1
00002TUTR,460,0
00002TUTR,453,1
00002TUTR,440,0
00002TUTR,375,0
00002TUTR,850,1
00002TUTR,820,1
00002TUTR,820,1
00002TUTR,810,0
00002TUTR,810,1
00002TUTR,800,1
00002TUTR,790,1
00002TUTR,790,1
00002TUTR,770,1
00002TUTR,770,1
00002TUTR,760,1
00002TUTR,760,1
00002TUTR,750,1
00002TUTR,730,1
00002TUTR,730,1
00002TUTR,730,1
00002TUTR,720,1
00002TUTR,720,1
00002TUTR,720,1
00002TUTR,715,1
00002TUTR,670,1
00002TUTR,670,1
00002TUTR,660,1
00002TUTR,660,0
00002TUTR,650,1
00002TUTR,650,1
00002TUTR,650,1
00002TUTR,650,1
00002TUTR,650,1
00002TUTR,645,1
00002TUTR,645,1
00002TUTR,640,1
00002TUTR,640,1
00002TUTR,640,1
00002TUTR,630,1
00002TUTR,620,1
00002TUTR,605,1
00002TUTR,600,1
00002TUTR,600,0
00002TUTR,595,0
00002TUTR,590,0
00002TUTR,580,1
00002TUTR,580,1
00002TUTR,560,1
00002TUTR,550,1
00002TUTR,540,1
00002TUTR,520,1
00002TUTR,490,0
00002TUTR,480,1
00002TUTR,480,0
00002TUTR,480,0
00002TUTR,719,1
00002TUTR,710,0
00002TUTR,702,1
00002TUTR,700,1
00002TUTR,665,1
00002TUTR,662,1
00002TUTR,652,1
00002TUTR,642,1
00002TUTR,639,1
00002TUTR,637,1
00002TUTR,628,0
00002TUTR,618,0
00002TUTR,610,0
00002TUTR,608,1
00002TUTR,607,1
00002TUTR,605,1
00002TUTR,604,1
00002TUTR,598,1
00002TUTR,596,1
00002TUTR,590,1
00002TUTR,587,1
00002TUTR,587,1
00002TUTR,586,1
00002TUTR,585,1
00002TUTR,584,1
00002TUTR,582,1
00002TUTR,580,1
00002TUTR,580,1
00002TUTR,578,1
00002TUTR,578,1
00002TUTR,576,1
